"Time","variable","CoralCover","Scenario"
2093,"0.75",10.8038492235449,"SSP5_8.5"
2094,"0.75",10.4241348645601,"SSP5_8.5"
2095,"0.75",10.0663707673094,"SSP5_8.5"
2096,"0.75",9.72906511327632,"SSP5_8.5"
2097,"0.75",9.4108365922437,"SSP5_8.5"
2098,"0.75",9.11040557437469,"SSP5_8.5"
2099,"0.75",8.82658604130449,"SSP5_8.5"
2100,"0.75",8.55827820649462,"SSP5_8.5"
2019,"1",26.7996713877008,"SSP5_8.5"
2020,"1",27.0140687588024,"SSP5_8.5"
2021,"1",27.2301813088728,"SSP5_8.5"
2022,"1",27.4480227593438,"SSP5_8.5"
2023,"1",27.6676069414186,"SSP5_8.5"
2024,"1",27.8889477969499,"SSP5_8.5"
2025,"1",28.1120593793255,"SSP5_8.5"
2026,"1",28.3369558543601,"SSP5_8.5"
2027,"1",28.563651501195,"SSP5_8.5"
2028,"1",28.7921607132045,"SSP5_8.5"
2029,"1",29.0224979989102,"SSP5_8.5"
2030,"1",29.2546779829015,"SSP5_8.5"
2031,"1",29.4887154067647,"SSP5_8.5"
2032,"1",29.7246251300188,"SSP5_8.5"
2033,"1",29.9624221310589,"SSP5_8.5"
2034,"1",30.2021215081074,"SSP5_8.5"
2035,"1",30.4437384801723,"SSP5_8.5"
2036,"1",30.6872883880137,"SSP5_8.5"
2037,"1",30.9327866951178,"SSP5_8.5"
2038,"1",31.1802489886787,"SSP5_8.5"
2039,"1",31.4296909805881,"SSP5_8.5"
2040,"1",31.6811285084328,"SSP5_8.5"
2041,"1",31.9345775365003,"SSP5_8.5"
2042,"1",32.1900541567923,"SSP5_8.5"
2043,"1",32.4475745900466,"SSP5_8.5"
2044,"1",32.707155186767,"SSP5_8.5"
2045,"1",32.9688124282611,"SSP5_8.5"
2046,"1",33.2325629276872,"SSP5_8.5"
2047,"1",33.4984234311087,"SSP5_8.5"
2048,"1",33.7664108185576,"SSP5_8.5"
2049,"1",34.0365421051061,"SSP5_8.5"
2050,"1",34.3088344419469,"SSP5_8.5"
2051,"1",34.5833051174825,"SSP5_8.5"
2052,"1",34.8599715584223,"SSP5_8.5"
2053,"1",35.1388513308897,"SSP5_8.5"
2054,"1",35.4199621415368,"SSP5_8.5"
2055,"1",35.7033218386691,"SSP5_8.5"
2056,"1",35.9889484133785,"SSP5_8.5"
2057,"1",36.2768600006855,"SSP5_8.5"
2058,"1",36.567074880691,"SSP5_8.5"
2059,"1",36.8596114797365,"SSP5_8.5"
2060,"1",37.1544883715744,"SSP5_8.5"
2061,"1",37.451724278547,"SSP5_8.5"
2062,"1",37.7513380727754,"SSP5_8.5"
2063,"1",38.0533487773576,"SSP5_8.5"
2064,"1",38.3577755675765,"SSP5_8.5"
2065,"1",38.6646377721171,"SSP5_8.5"
2066,"1",38.973954874294,"SSP5_8.5"
2067,"1",39.2857465132884,"SSP5_8.5"
2068,"1",39.6000324853947,"SSP5_8.5"
2069,"1",39.9168327452778,"SSP5_8.5"
2070,"1",39.1596151282401,"SSP5_8.5"
2071,"1",38.6521203821243,"SSP5_8.5"
2072,"1",36.3793702571042,"SSP5_8.5"
2073,"1",34.2730157880677,"SSP5_8.5"
2074,"1",33.9642661557652,"SSP5_8.5"
2075,"1",32.0290774993744,"SSP5_8.5"
2076,"1",30.2336353436916,"SSP5_8.5"
2077,"1",28.5667250894746,"SSP5_8.5"
2078,"1",27.0181073740799,"SSP5_8.5"
2079,"1",25.5784273256523,"SSP5_8.5"
2080,"1",24.2391327271996,"SSP5_8.5"
2081,"1",22.992400180342,"SSP5_8.5"
2082,"1",21.8310684541426,"SSP5_8.5"
2083,"1",20.7485782898035,"SSP5_8.5"
2084,"1",19.7389180082578,"SSP5_8.5"
2085,"1",18.7965743357975,"SSP5_8.5"
2086,"1",17.9164879237269,"SSP5_8.5"
2087,"1",17.0940130924122,"SSP5_8.5"
2088,"1",16.3248813786989,"SSP5_8.5"
2089,"1",15.6051685091265,"SSP5_8.5"
2090,"1",14.9312644602276,"SSP5_8.5"
2091,"1",14.299846301954,"SSP5_8.5"
2092,"1",13.7078535513721,"SSP5_8.5"
2093,"1",13.1524657915949,"SSP5_8.5"
2094,"1",12.6310823358294,"SSP5_8.5"
2095,"1",12.1413037387229,"SSP5_8.5"
2096,"1",11.6809149771639,"SSP5_8.5"
2097,"1",11.2478701405927,"SSP5_8.5"
2098,"1",10.8402784869115,"SSP5_8.5"
2099,"1",10.4563917344595,"SSP5_8.5"
2100,"1",10.0945924734098,"SSP5_8.5"
2019,"1.25",26.7996713877008,"SSP5_8.5"
2020,"1.25",26.9872690874147,"SSP5_8.5"
2021,"1.25",27.1761799710266,"SSP5_8.5"
2022,"1.25",27.3664132308238,"SSP5_8.5"
2023,"1.25",27.5579781234396,"SSP5_8.5"
2024,"1.25",27.7508839703036,"SSP5_8.5"
2025,"1.25",27.9451401580958,"SSP5_8.5"
2026,"1.25",28.1407561392024,"SSP5_8.5"
2027,"1.25",28.3377414321768,"SSP5_8.5"
2028,"1.25",28.5361056222021,"SSP5_8.5"
2029,"1.25",28.7358583615575,"SSP5_8.5"
2030,"1.25",28.9370093700884,"SSP5_8.5"
2031,"1.25",29.139568435679,"SSP5_8.5"
2032,"1.25",29.3435454147288,"SSP5_8.5"
2033,"1.25",29.5489502326319,"SSP5_8.5"
2034,"1.25",29.7557928842603,"SSP5_8.5"
2035,"1.25",29.9640834344501,"SSP5_8.5"
2036,"1.25",30.1738320184913,"SSP5_8.5"
2037,"1.25",30.3850488426207,"SSP5_8.5"
2038,"1.25",30.5977441845191,"SSP5_8.5"
2039,"1.25",30.8119283938107,"SSP5_8.5"
2040,"1.25",31.0276118925674,"SSP5_8.5"
2041,"1.25",31.2448051758153,"SSP5_8.5"
2042,"1.25",31.463518812046,"SSP5_8.5"
2043,"1.25",31.6837634437304,"SSP5_8.5"
2044,"1.25",31.9055497878365,"SSP5_8.5"
2045,"1.25",32.1288886363513,"SSP5_8.5"
2046,"1.25",32.3537908568058,"SSP5_8.5"
2047,"1.25",32.5802673928034,"SSP5_8.5"
2048,"1.25",32.8083292645531,"SSP5_8.5"
2049,"1.25",33.0379875694049,"SSP5_8.5"
2050,"1.25",33.2692534823908,"SSP5_8.5"
2051,"1.25",33.5021382567675,"SSP5_8.5"
2052,"1.25",33.7366532245649,"SSP5_8.5"
2053,"1.25",33.9728097971368,"SSP5_8.5"
2054,"1.25",34.2106194657168,"SSP5_8.5"
2055,"1.25",34.4500938019768,"SSP5_8.5"
2056,"1.25",34.6912444585906,"SSP5_8.5"
2057,"1.25",34.9340831698008,"SSP5_8.5"
2058,"1.25",35.1786217519894,"SSP5_8.5"
2059,"1.25",35.4248721042533,"SSP5_8.5"
2060,"1.25",35.6728462089831,"SSP5_8.5"
2061,"1.25",35.922556132446,"SSP5_8.5"
2062,"1.25",36.1740140253731,"SSP5_8.5"
2063,"1.25",36.4272321235507,"SSP5_8.5"
2064,"1.25",36.6822227484155,"SSP5_8.5"
2065,"1.25",36.9389983076545,"SSP5_8.5"
2066,"1.25",37.197571295808,"SSP5_8.5"
2067,"1.25",37.4579542948787,"SSP5_8.5"
2068,"1.25",37.7201599749428,"SSP5_8.5"
2069,"1.25",37.9842010947674,"SSP5_8.5"
2070,"1.25",38.2500905024308,"SSP5_8.5"
2071,"1.25",37.7283338158045,"SSP5_8.5"
2072,"1.25",37.2414971245387,"SSP5_8.5"
2073,"1.25",36.7645588634659,"SSP5_8.5"
2074,"1.25",36.2971173901089,"SSP5_8.5"
2075,"1.25",35.8141990208686,"SSP5_8.5"
2076,"1.25",35.3645839008538,"SSP5_8.5"
2077,"1.25",34.9242479689371,"SSP5_8.5"
2078,"1.25",34.4926273295038,"SSP5_8.5"
2079,"1.25",32.5253046950234,"SSP5_8.5"
2080,"1.25",30.7004857184404,"SSP5_8.5"
2081,"1.25",29.0067112379287,"SSP5_8.5"
2082,"1.25",27.4335198873373,"SSP5_8.5"
2083,"1.25",25.9713552058672,"SSP5_8.5"
2084,"1.25",24.6114818657129,"SSP5_8.5"
2085,"1.25",23.3459100870123,"SSP5_8.5"
2086,"1.25",22.1673274070917,"SSP5_8.5"
2087,"1.25",21.0690370581858,"SSP5_8.5"
2088,"1.25",20.0449022857062,"SSP5_8.5"
2089,"1.25",19.0892960087142,"SSP5_8.5"
2090,"1.25",18.1970552864382,"SSP5_8.5"
2091,"1.25",17.3634401102557,"SSP5_8.5"
2092,"1.25",16.5840960902414,"SSP5_8.5"
2093,"1.25",15.8550206498165,"SSP5_8.5"
2094,"1.25",15.1725323817648,"SSP5_8.5"
2095,"1.25",14.533243254433,"SSP5_8.5"
2096,"1.25",13.9340333887377,"SSP5_8.5"
2097,"1.25",13.3720281550732,"SSP5_8.5"
2098,"1.25",12.8445773647016,"SSP5_8.5"
2099,"1.25",12.3492363530288,"SSP5_8.5"
2100,"1.25",11.8837487726189,"SSP5_8.5"
2019,"1.5",26.7996713877008,"SSP5_8.5"
2020,"1.5",27.0140687588024,"SSP5_8.5"
2021,"1.5",27.2301813088728,"SSP5_8.5"
2022,"1.5",27.4480227593438,"SSP5_8.5"
2023,"1.5",27.6676069414186,"SSP5_8.5"
2024,"1.5",27.8889477969499,"SSP5_8.5"
2025,"1.5",28.1120593793255,"SSP5_8.5"
2026,"1.5",28.3369558543601,"SSP5_8.5"
2027,"1.5",28.563651501195,"SSP5_8.5"
2028,"1.5",28.7921607132045,"SSP5_8.5"
2029,"1.5",29.0224979989102,"SSP5_8.5"
2030,"1.5",29.2546779829015,"SSP5_8.5"
2031,"1.5",29.4887154067647,"SSP5_8.5"
2032,"1.5",29.7246251300188,"SSP5_8.5"
2033,"1.5",29.9624221310589,"SSP5_8.5"
2034,"1.5",30.2021215081074,"SSP5_8.5"
2035,"1.5",30.4437384801723,"SSP5_8.5"
2036,"1.5",30.6872883880137,"SSP5_8.5"
2037,"1.5",30.9327866951178,"SSP5_8.5"
2038,"1.5",31.1802489886787,"SSP5_8.5"
2039,"1.5",31.4296909805881,"SSP5_8.5"
2040,"1.5",31.6811285084328,"SSP5_8.5"
2041,"1.5",31.9345775365003,"SSP5_8.5"
2042,"1.5",32.1900541567923,"SSP5_8.5"
2043,"1.5",32.4475745900466,"SSP5_8.5"
2044,"1.5",32.707155186767,"SSP5_8.5"
2045,"1.5",32.9688124282611,"SSP5_8.5"
2046,"1.5",33.2325629276872,"SSP5_8.5"
2047,"1.5",33.4984234311087,"SSP5_8.5"
2048,"1.5",33.7664108185576,"SSP5_8.5"
2049,"1.5",34.0365421051061,"SSP5_8.5"
2050,"1.5",34.3088344419469,"SSP5_8.5"
2051,"1.5",34.5833051174825,"SSP5_8.5"
2052,"1.5",34.8599715584223,"SSP5_8.5"
2053,"1.5",35.1388513308897,"SSP5_8.5"
2054,"1.5",35.4199621415368,"SSP5_8.5"
2055,"1.5",35.7033218386691,"SSP5_8.5"
2056,"1.5",35.9889484133785,"SSP5_8.5"
2057,"1.5",36.2768600006855,"SSP5_8.5"
2058,"1.5",36.567074880691,"SSP5_8.5"
2059,"1.5",36.8596114797365,"SSP5_8.5"
2060,"1.5",37.1544883715744,"SSP5_8.5"
2061,"1.5",37.451724278547,"SSP5_8.5"
2062,"1.5",37.7513380727754,"SSP5_8.5"
2063,"1.5",38.0533487773576,"SSP5_8.5"
2064,"1.5",38.3577755675765,"SSP5_8.5"
2065,"1.5",38.6646377721171,"SSP5_8.5"
2066,"1.5",38.973954874294,"SSP5_8.5"
2067,"1.5",39.2857465132884,"SSP5_8.5"
2068,"1.5",39.6000324853947,"SSP5_8.5"
2069,"1.5",39.9168327452778,"SSP5_8.5"
2070,"1.5",40.23616740724,"SSP5_8.5"
2071,"1.5",40.558056746498,"SSP5_8.5"
2072,"1.5",40.88252120047,"SSP5_8.5"
2073,"1.5",41.2095813700737,"SSP5_8.5"
2074,"1.5",41.5392580210343,"SSP5_8.5"
2075,"1.5",41.8715720852026,"SSP5_8.5"
2076,"1.5",42.2065446618842,"SSP5_8.5"
2077,"1.5",41.628985864172,"SSP5_8.5"
2078,"1.5",41.9620177510854,"SSP5_8.5"
2079,"1.5",41.4211192132999,"SSP5_8.5"
2080,"1.5",40.8912586033503,"SSP5_8.5"
2081,"1.5",40.342220069992,"SSP5_8.5"
2082,"1.5",39.8328066346892,"SSP5_8.5"
2083,"1.5",37.5330869302496,"SSP5_8.5"
2084,"1.5",35.4007515735515,"SSP5_8.5"
2085,"1.5",33.4223017091341,"SSP5_8.5"
2086,"1.5",31.585416008951,"SSP5_8.5"
2087,"1.5",29.8788409723567,"SSP5_8.5"
2088,"1.5",28.2922919901462,"SSP5_8.5"
2089,"1.5",26.8163640753698,"SSP5_8.5"
2090,"1.5",25.4424512785409,"SSP5_8.5"
2091,"1.5",24.1626739074933,"SSP5_8.5"
2092,"1.5",22.9698127638524,"SSP5_8.5"
2093,"1.5",21.8572496900399,"SSP5_8.5"
2094,"1.5",20.8189137939884,"SSP5_8.5"
2095,"1.5",19.8492327842332,"SSP5_8.5"
2096,"1.5",18.9430889066161,"SSP5_8.5"
2097,"1.5",18.0957790262134,"SSP5_8.5"
2098,"1.5",17.302978444962,"SSP5_8.5"
2099,"1.5",16.5607080873882,"SSP5_8.5"
2100,"1.5",15.8653047243707,"SSP5_8.5"
2019,"1.75",26.7996713877008,"SSP5_8.5"
2020,"1.75",27.0140687588024,"SSP5_8.5"
2021,"1.75",27.2301813088728,"SSP5_8.5"
2022,"1.75",27.4480227593438,"SSP5_8.5"
2023,"1.75",27.6676069414186,"SSP5_8.5"
2024,"1.75",27.8889477969499,"SSP5_8.5"
2025,"1.75",28.1120593793255,"SSP5_8.5"
2026,"1.75",28.3369558543601,"SSP5_8.5"
2027,"1.75",28.563651501195,"SSP5_8.5"
2028,"1.75",28.7921607132045,"SSP5_8.5"
2029,"1.75",29.0224979989102,"SSP5_8.5"
2030,"1.75",29.2546779829015,"SSP5_8.5"
2031,"1.75",29.4887154067647,"SSP5_8.5"
2032,"1.75",29.7246251300188,"SSP5_8.5"
2033,"1.75",29.9624221310589,"SSP5_8.5"
2034,"1.75",30.2021215081074,"SSP5_8.5"
2035,"1.75",30.4437384801723,"SSP5_8.5"
2036,"1.75",30.6872883880137,"SSP5_8.5"
2037,"1.75",30.9327866951178,"SSP5_8.5"
2038,"1.75",31.1802489886787,"SSP5_8.5"
2039,"1.75",31.4296909805881,"SSP5_8.5"
2040,"1.75",31.6811285084328,"SSP5_8.5"
2041,"1.75",31.9345775365003,"SSP5_8.5"
2042,"1.75",32.1900541567923,"SSP5_8.5"
2043,"1.75",32.4475745900466,"SSP5_8.5"
2044,"1.75",32.707155186767,"SSP5_8.5"
2045,"1.75",32.9688124282611,"SSP5_8.5"
2046,"1.75",33.2325629276872,"SSP5_8.5"
2047,"1.75",33.4984234311087,"SSP5_8.5"
2048,"1.75",33.7664108185576,"SSP5_8.5"
2049,"1.75",34.0365421051061,"SSP5_8.5"
2050,"1.75",34.3088344419469,"SSP5_8.5"
2051,"1.75",34.5833051174825,"SSP5_8.5"
2052,"1.75",34.8599715584223,"SSP5_8.5"
2053,"1.75",35.1388513308897,"SSP5_8.5"
2054,"1.75",35.4199621415368,"SSP5_8.5"
2055,"1.75",35.7033218386691,"SSP5_8.5"
2056,"1.75",35.9889484133785,"SSP5_8.5"
2057,"1.75",36.2768600006855,"SSP5_8.5"
2058,"1.75",36.567074880691,"SSP5_8.5"
2059,"1.75",36.8596114797365,"SSP5_8.5"
2060,"1.75",37.1544883715744,"SSP5_8.5"
2061,"1.75",37.451724278547,"SSP5_8.5"
2062,"1.75",37.7513380727754,"SSP5_8.5"
2063,"1.75",38.0533487773576,"SSP5_8.5"
2064,"1.75",38.3577755675765,"SSP5_8.5"
2065,"1.75",38.6646377721171,"SSP5_8.5"
2066,"1.75",38.973954874294,"SSP5_8.5"
2067,"1.75",39.2857465132884,"SSP5_8.5"
2068,"1.75",39.6000324853947,"SSP5_8.5"
2069,"1.75",39.9168327452778,"SSP5_8.5"
2070,"1.75",40.23616740724,"SSP5_8.5"
2071,"1.75",40.558056746498,"SSP5_8.5"
2072,"1.75",40.88252120047,"SSP5_8.5"
2073,"1.75",41.2095813700737,"SSP5_8.5"
2074,"1.75",41.5392580210343,"SSP5_8.5"
2075,"1.75",41.8715720852026,"SSP5_8.5"
2076,"1.75",42.2065446618842,"SSP5_8.5"
2077,"1.75",42.5441970191793,"SSP5_8.5"
2078,"1.75",42.8845505953327,"SSP5_8.5"
2079,"1.75",43.2276270000954,"SSP5_8.5"
2080,"1.75",43.5734480160961,"SSP5_8.5"
2081,"1.75",43.9220356002249,"SSP5_8.5"
2082,"1.75",44.2734118850267,"SSP5_8.5"
2083,"1.75",43.6675698587775,"SSP5_8.5"
2084,"1.75",43.1046864239206,"SSP5_8.5"
2085,"1.75",42.5532895550274,"SSP5_8.5"
2086,"1.75",42.0128948703481,"SSP5_8.5"
2087,"1.75",41.4520583899076,"SSP5_8.5"
2088,"1.75",40.9322284737802,"SSP5_8.5"
2089,"1.75",38.5785831706603,"SSP5_8.5"
2090,"1.75",38.191121677983,"SSP5_8.5"
2091,"1.75",36.0341023240118,"SSP5_8.5"
2092,"1.75",34.0327225379105,"SSP5_8.5"
2093,"1.75",32.174496483148,"SSP5_8.5"
2094,"1.75",30.4480239513124,"SSP5_8.5"
2095,"1.75",28.8428893434118,"SSP5_8.5"
2096,"1.75",27.3495705713223,"SSP5_8.5"
2097,"1.75",25.9593568656561,"SSP5_8.5"
2098,"1.75",24.6642745828607,"SSP5_8.5"
2099,"1.75",23.4570201994818,"SSP5_8.5"
2100,"1.75",22.3308997664659,"SSP5_8.5"
2019,"2",26.7996713877008,"SSP5_8.5"
2020,"2",27.0140687588024,"SSP5_8.5"
2021,"2",27.2301813088728,"SSP5_8.5"
2022,"2",27.4480227593438,"SSP5_8.5"
2023,"2",27.6676069414186,"SSP5_8.5"
2024,"2",27.8889477969499,"SSP5_8.5"
2025,"2",28.1120593793255,"SSP5_8.5"
2026,"2",28.3369558543601,"SSP5_8.5"
2027,"2",28.563651501195,"SSP5_8.5"
2028,"2",28.7921607132045,"SSP5_8.5"
2029,"2",29.0224979989102,"SSP5_8.5"
2030,"2",29.2546779829015,"SSP5_8.5"
2031,"2",29.4887154067647,"SSP5_8.5"
2032,"2",29.7246251300188,"SSP5_8.5"
2033,"2",29.9624221310589,"SSP5_8.5"
2034,"2",30.2021215081074,"SSP5_8.5"
2035,"2",30.4437384801723,"SSP5_8.5"
2036,"2",30.6872883880137,"SSP5_8.5"
2037,"2",30.9327866951178,"SSP5_8.5"
2038,"2",31.1802489886787,"SSP5_8.5"
2039,"2",31.4296909805881,"SSP5_8.5"
2040,"2",31.6811285084328,"SSP5_8.5"
2041,"2",31.9345775365003,"SSP5_8.5"
2042,"2",32.1900541567923,"SSP5_8.5"
2043,"2",32.4475745900466,"SSP5_8.5"
2044,"2",32.707155186767,"SSP5_8.5"
2045,"2",32.9688124282611,"SSP5_8.5"
2046,"2",33.2325629276872,"SSP5_8.5"
2047,"2",33.4984234311087,"SSP5_8.5"
2048,"2",33.7664108185576,"SSP5_8.5"
2049,"2",34.0365421051061,"SSP5_8.5"
2050,"2",34.3088344419469,"SSP5_8.5"
2051,"2",34.5833051174825,"SSP5_8.5"
2052,"2",34.8599715584223,"SSP5_8.5"
2053,"2",35.1388513308897,"SSP5_8.5"
2054,"2",35.4199621415368,"SSP5_8.5"
2055,"2",35.7033218386691,"SSP5_8.5"
2056,"2",35.9889484133785,"SSP5_8.5"
2057,"2",36.2768600006855,"SSP5_8.5"
2058,"2",36.567074880691,"SSP5_8.5"
2059,"2",36.8596114797365,"SSP5_8.5"
2060,"2",37.1544883715744,"SSP5_8.5"
2061,"2",37.451724278547,"SSP5_8.5"
2062,"2",37.7513380727754,"SSP5_8.5"
2063,"2",38.0533487773576,"SSP5_8.5"
2064,"2",38.3577755675765,"SSP5_8.5"
2065,"2",38.6646377721171,"SSP5_8.5"
2066,"2",38.973954874294,"SSP5_8.5"
2067,"2",39.2857465132884,"SSP5_8.5"
2068,"2",39.6000324853947,"SSP5_8.5"
2069,"2",39.9168327452778,"SSP5_8.5"
2070,"2",40.23616740724,"SSP5_8.5"
2071,"2",40.558056746498,"SSP5_8.5"
2072,"2",40.88252120047,"SSP5_8.5"
2073,"2",41.2095813700737,"SSP5_8.5"
2074,"2",41.5392580210343,"SSP5_8.5"
2075,"2",41.8715720852026,"SSP5_8.5"
2076,"2",42.2065446618842,"SSP5_8.5"
2077,"2",42.5441970191793,"SSP5_8.5"
2078,"2",42.8845505953327,"SSP5_8.5"
2079,"2",43.2276270000954,"SSP5_8.5"
2080,"2",43.5734480160961,"SSP5_8.5"
2081,"2",43.9220356002249,"SSP5_8.5"
2082,"2",44.2734118850267,"SSP5_8.5"
2083,"2",44.6275991801069,"SSP5_8.5"
2084,"2",44.9846199735478,"SSP5_8.5"
2085,"2",44.3690457009889,"SSP5_8.5"
2086,"2",44.7239980665968,"SSP5_8.5"
2087,"2",45.0817900511296,"SSP5_8.5"
2088,"2",44.5006770440274,"SSP5_8.5"
2089,"2",43.8997140199762,"SSP5_8.5"
2090,"2",43.3413168355362,"SSP5_8.5"
2091,"2",42.7942754180039,"SSP5_8.5"
2092,"2",42.2578597938691,"SSP5_8.5"
2093,"2",39.8279894482144,"SSP5_8.5"
2094,"2",39.3965445200641,"SSP5_8.5"
2095,"2",37.1734598906344,"SSP5_8.5"
2096,"2",35.1105979623014,"SSP5_8.5"
2097,"2",33.195123707619,"SSP5_8.5"
2098,"2",31.4153162308597,"SSP5_8.5"
2099,"2",29.7604652805513,"SSP5_8.5"
2100,"2",28.2207779065935,"SSP5_8.5"
